date,routeer,door,gifts,womens one,womens two,mens,upstairs
4/14/2013 16:36,00:13:a2:00:40:89:d6:0b,1,,,,,
4/14/2013 16:36,00:13:a2:00:40:8b:48:8c,,1,,,,
4/14/2013 16:36,00:13:a2:00:40:8b:48:8c,,1,,,,
4/14/2013 16:36,00:13:a2:00:40:8b:48:8c,,1,,,,
4/14/2013 16:36,00:13:a2:00:40:8b:48:8c,,1,,,,
4/14/2013 16:36,00:13:a2:00:40:a0:97:e5,,,,,1,
4/14/2013 16:36,00:13:a2:00:40:a0:97:e5,,,,,1,
4/14/2013 16:37,00:13:a2:00:40:79:c2:16,,,1,,,
4/14/2013 16:37,00:13:a2:00:40:a4:d7:1d,,,,,,1
4/14/2013 16:37,00:13:a2:00:40:8c:bc:00,,,,1,,
4/14/2013 16:37,00:13:a2:00:40:8c:bc:00,,,,1,,
4/14/2013 16:37,00:13:a2:00:40:8c:bc:00,,,,1,,
4/14/2013 16:38,00:13:a2:00:40:79:c2:16,,,1,,,
4/14/2013 16:38,00:13:a2:00:40:a4:d7:1d,,,,,,1
4/14/2013 16:38,00:13:a2:00:40:a4:d7:1d,,,,,,1
4/14/2013 16:38,00:13:a2:00:40:79:c2:16,,,1,,,
4/14/2013 16:38,00:13:a2:00:40:79:c2:16,,,1,,,
4/14/2013 16:38,00:13:a2:00:40:79:c2:16,,,1,,,
4/14/2013 16:38,00:13:a2:00:40:89:d6:0b,1,,,,,
4/14/2013 16:38,00:13:a2:00:40:89:d6:0b,1,,,,,
4/14/2013 16:38,00:13:a2:00:40:a4:d7:1d,,,,,,1
4/14/2013 16:38,00:13:a2:00:40:8b:48:8c,,1,,,,
4/14/2013 16:38,00:13:a2:00:40:8b:48:8c,,1,,,,
4/14/2013 16:38,00:13:a2:00:40:8b:48:8c,,1,,,,
4/14/2013 16:38,00:13:a2:00:40:a4:d7:1d,,,,,,1
4/14/2013 16:38,00:13:a2:00:40:a4:d7:1d,,,,,,1
4/14/2013 16:38,00:13:a2:00:40:a0:97:e5,,,,,1,
4/14/2013 16:39,00:13:a2:00:40:a4:d7:1d,,,,,,1
4/14/2013 16:39,00:13:a2:00:40:8c:bc:00,,,,1,,
4/14/2013 16:39,00:13:a2:00:40:8b:48:8c,,1,,,,
4/14/2013 16:39,00:13:a2:00:40:8b:48:8c,,1,,,,
4/14/2013 16:39,00:13:a2:00:40:8b:48:8c,,1,,,,
4/14/2013 16:39,00:13:a2:00:40:8b:48:8c,,1,,,,
4/14/2013 16:39,00:13:a2:00:40:8b:48:8c,,1,,,,
4/14/2013 16:39,00:13:a2:00:40:89:d6:0b,1,,,,,
4/14/2013 16:39,00:13:a2:00:40:79:c2:16,,,1,,,
4/14/2013 16:39,00:13:a2:00:40:89:d6:0b,1,,,,,
4/14/2013 16:39,00:13:a2:00:40:a4:d7:1d,,,,,,1
4/14/2013 16:39,00:13:a2:00:40:a4:d7:1d,,,,,,1
4/14/2013 16:39,00:13:a2:00:40:8c:bc:00,,,,1,,
4/14/2013 16:40,00:13:a2:00:40:89:d6:0b,1,,,,,
4/14/2013 16:40,00:13:a2:00:40:89:d6:0b,1,,,,,
4/14/2013 16:40,00:13:a2:00:40:8c:bc:00,,,,1,,
4/14/2013 16:40,00:13:a2:00:40:8b:48:8c,,1,,,,
4/14/2013 16:40,00:13:a2:00:40:89:d6:0b,1,,,,,
4/14/2013 16:40,00:13:a2:00:40:89:d6:0b,1,,,,,
4/14/2013 16:40,00:13:a2:00:40:8c:bc:00,,,,1,,
4/14/2013 16:40,00:13:a2:00:40:a4:d7:1d,,,,,,1
4/14/2013 16:40,00:13:a2:00:40:a0:97:e5,,,,,1,
4/14/2013 16:40,00:13:a2:00:40:8b:48:8c,,1,,,,
4/14/2013 16:41,00:13:a2:00:40:a0:97:e5,,,,,1,
4/14/2013 16:41,00:13:a2:00:40:8c:bc:00,,,,1,,
4/14/2013 16:41,00:13:a2:00:40:8b:48:8c,,1,,,,
4/14/2013 16:41,00:13:a2:00:40:8b:48:8c,,1,,,,
4/14/2013 16:41,00:13:a2:00:40:8b:48:8c,,1,,,,
4/14/2013 16:41,00:13:a2:00:40:8b:48:8c,,1,,,,
4/14/2013 16:41,00:13:a2:00:40:8b:48:8c,,1,,,,
4/14/2013 16:41,00:13:a2:00:40:a4:d7:1d,,,,,,1
4/14/2013 16:41,00:13:a2:00:40:8b:48:8c,,1,,,,
4/14/2013 16:41,00:13:a2:00:40:8b:48:8c,,1,,,,
4/14/2013 16:41,00:13:a2:00:40:8b:48:8c,,1,,,,
4/14/2013 16:41,00:13:a2:00:40:8b:48:8c,,1,,,,
4/14/2013 16:41,00:13:a2:00:40:8b:48:8c,,1,,,,
4/14/2013 16:41,00:13:a2:00:40:a0:97:e5,,,,,1,
4/14/2013 16:41,00:13:a2:00:40:a0:97:e5,,,,,1,
4/14/2013 16:41,00:13:a2:00:40:8b:48:8c,,1,,,,
4/14/2013 16:42,00:13:a2:00:40:89:d6:0b,1,,,,,
4/14/2013 16:42,00:13:a2:00:40:a4:d7:1d,,,,,,1
4/14/2013 16:42,00:13:a2:00:40:a4:d7:1d,,,,,,1
4/14/2013 16:42,00:13:a2:00:40:89:d6:0b,1,,,,,
4/14/2013 16:42,00:13:a2:00:40:89:d6:0b,1,,,,,
4/14/2013 16:42,00:13:a2:00:40:89:d6:0b,1,,,,,
4/14/2013 16:42,00:13:a2:00:40:a4:d7:1d,,,,,,1
4/14/2013 16:42,00:13:a2:00:40:89:d6:0b,1,,,,,
4/14/2013 16:42,00:13:a2:00:40:89:d6:0b,1,,,,,
4/14/2013 16:42,00:13:a2:00:40:a4:d7:1d,,,,,,1
4/14/2013 16:42,00:13:a2:00:40:a4:d7:1d,,,,,,1
4/14/2013 16:42,00:13:a2:00:40:8b:48:8c,,1,,,,
4/14/2013 16:43,00:13:a2:00:40:8b:48:8c,,1,,,,
4/14/2013 16:43,00:13:a2:00:40:8b:48:8c,,1,,,,
4/14/2013 16:43,00:13:a2:00:40:8b:48:8c,,1,,,,
4/14/2013 16:43,00:13:a2:00:40:8b:48:8c,,1,,,,
4/14/2013 16:43,00:13:a2:00:40:8b:48:8c,,1,,,,
4/14/2013 16:43,00:13:a2:00:40:8b:48:8c,,1,,,,
4/14/2013 16:43,00:13:a2:00:40:8b:48:8c,,1,,,,
4/14/2013 16:43,00:13:a2:00:40:8b:48:8c,,1,,,,
4/14/2013 16:43,00:13:a2:00:40:8b:48:8c,,1,,,,
4/14/2013 16:43,00:13:a2:00:40:8b:48:8c,,1,,,,
4/14/2013 16:43,00:13:a2:00:40:8b:48:8c,,1,,,,
4/14/2013 16:43,00:13:a2:00:40:8b:48:8c,,1,,,,
4/14/2013 16:43,00:13:a2:00:40:79:c2:16,,,1,,,
4/14/2013 16:43,00:13:a2:00:40:79:c2:16,,,1,,,
4/14/2013 16:43,00:13:a2:00:40:8b:48:8c,,1,,,,
4/14/2013 16:43,00:13:a2:00:40:8c:bc:00,,,,1,,
4/14/2013 16:43,00:13:a2:00:40:8c:bc:00,,,,1,,
4/14/2013 16:43,00:13:a2:00:40:8c:bc:00,,,,1,,
4/14/2013 16:43,00:13:a2:00:40:79:c2:16,,,1,,,
4/14/2013 16:43,00:13:a2:00:40:8b:48:8c,,1,,,,
4/14/2013 16:43,00:13:a2:00:40:89:d6:0b,1,,,,,
4/14/2013 16:43,00:13:a2:00:40:8b:48:8c,,1,,,,
4/14/2013 16:43,00:13:a2:00:40:8b:48:8c,,1,,,,
4/14/2013 16:43,00:13:a2:00:40:8b:48:8c,,1,,,,
4/14/2013 16:43,00:13:a2:00:40:89:d6:0b,1,,,,,
4/14/2013 16:43,00:13:a2:00:40:8b:48:8c,,1,,,,
4/14/2013 16:43,00:13:a2:00:40:8b:48:8c,,1,,,,
4/14/2013 16:43,00:13:a2:00:40:8b:48:8c,,1,,,,
4/14/2013 16:44,00:13:a2:00:40:79:c2:16,,,1,,,
4/14/2013 16:44,00:13:a2:00:40:79:c2:16,,,1,,,
4/14/2013 16:44,00:13:a2:00:40:79:c2:16,,,1,,,
4/14/2013 16:44,00:13:a2:00:40:79:c2:16,,,1,,,
4/14/2013 16:44,00:13:a2:00:40:79:c2:16,,,1,,,
4/14/2013 16:44,00:13:a2:00:40:79:c2:16,,,1,,,
4/14/2013 16:44,00:13:a2:00:40:79:c2:16,,,1,,,
4/14/2013 16:44,00:13:a2:00:40:79:c2:16,,,1,,,
4/14/2013 16:44,00:13:a2:00:40:79:c2:16,,,1,,,
4/14/2013 16:44,00:13:a2:00:40:79:c2:16,,,1,,,
4/14/2013 16:44,00:13:a2:00:40:89:d6:0b,1,,,,,
4/14/2013 16:44,00:13:a2:00:40:79:c2:16,,,1,,,
4/14/2013 16:44,00:13:a2:00:40:79:c2:16,,,1,,,
4/14/2013 16:44,00:13:a2:00:40:79:c2:16,,,1,,,
4/14/2013 16:44,00:13:a2:00:40:79:c2:16,,,1,,,
4/14/2013 16:44,00:13:a2:00:40:a0:97:e5,,,,,1,
4/14/2013 16:44,00:13:a2:00:40:89:d6:0b,1,,,,,
4/14/2013 16:44,00:13:a2:00:40:8b:48:8c,,1,,,,
4/14/2013 16:44,00:13:a2:00:40:89:d6:0b,1,,,,,
4/14/2013 16:44,00:13:a2:00:40:8b:48:8c,,1,,,,
4/14/2013 16:44,00:13:a2:00:40:8b:48:8c,,1,,,,
4/14/2013 16:44,00:13:a2:00:40:8b:48:8c,,1,,,,
4/14/2013 16:44,00:13:a2:00:40:a4:d7:1d,,,,,,1
4/14/2013 16:44,00:13:a2:00:40:a4:d7:1d,,,,,,1
4/14/2013 16:44,00:13:a2:00:40:8b:48:8c,,1,,,,
4/14/2013 16:44,00:13:a2:00:40:a4:d7:1d,,,,,,1
4/14/2013 16:44,00:13:a2:00:40:79:c2:16,,,1,,,
4/14/2013 16:44,00:13:a2:00:40:8b:48:8c,,1,,,,
4/14/2013 16:44,00:13:a2:00:40:8c:bc:00,,,,1,,
4/14/2013 16:44,00:13:a2:00:40:8c:bc:00,,,,1,,
4/14/2013 16:45,00:13:a2:00:40:89:d6:0b,1,,,,,
4/14/2013 16:45,00:13:a2:00:40:8c:bc:00,,,,1,,
4/14/2013 16:45,00:13:a2:00:40:8c:bc:00,,,,1,,
4/14/2013 16:45,00:13:a2:00:40:8c:bc:00,,,,1,,
4/14/2013 16:45,00:13:a2:00:40:89:d6:0b,1,,,,,
4/14/2013 16:45,00:13:a2:00:40:8c:bc:00,,,,1,,
4/14/2013 16:45,00:13:a2:00:40:8b:48:8c,,1,,,,
4/14/2013 16:45,00:13:a2:00:40:8b:48:8c,,1,,,,
4/14/2013 16:45,00:13:a2:00:40:8b:48:8c,,1,,,,
4/14/2013 16:45,00:13:a2:00:40:89:d6:0b,1,,,,,
4/14/2013 16:45,00:13:a2:00:40:89:d6:0b,1,,,,,
4/14/2013 16:45,00:13:a2:00:40:89:d6:0b,1,,,,,
4/14/2013 16:45,00:13:a2:00:40:8c:bc:00,,,,1,,
4/14/2013 16:45,00:13:a2:00:40:a0:97:e5,,,,,1,
4/14/2013 16:45,00:13:a2:00:40:8b:48:8c,,1,,,,
4/14/2013 16:45,00:13:a2:00:40:8b:48:8c,,1,,,,
4/14/2013 16:45,00:13:a2:00:40:8b:48:8c,,1,,,,
4/14/2013 16:45,00:13:a2:00:40:8b:48:8c,,1,,,,
4/14/2013 16:45,00:13:a2:00:40:8b:48:8c,,1,,,,
4/14/2013 16:45,00:13:a2:00:40:8b:48:8c,,1,,,,
4/14/2013 16:46,00:13:a2:00:40:8b:48:8c,,1,,,,
4/14/2013 16:46,00:13:a2:00:40:8b:48:8c,,1,,,,
4/14/2013 16:46,00:13:a2:00:40:8b:48:8c,,1,,,,
4/14/2013 16:46,00:13:a2:00:40:a0:97:e5,,,,,1,
4/14/2013 16:46,00:13:a2:00:40:a0:97:e5,,,,,1,
4/14/2013 16:46,00:13:a2:00:40:a0:97:e5,,,,,1,
4/14/2013 16:46,00:13:a2:00:40:a0:97:e5,,,,,1,
4/14/2013 16:46,00:13:a2:00:40:a4:d7:1d,,,,,,1
4/14/2013 16:46,00:13:a2:00:40:a4:d7:1d,,,,,,1
4/14/2013 16:46,00:13:a2:00:40:89:d6:0b,1,,,,,
4/14/2013 16:46,00:13:a2:00:40:79:c2:16,,,1,,,
4/14/2013 16:46,00:13:a2:00:40:89:d6:0b,1,,,,,
4/14/2013 16:47,00:13:a2:00:40:8c:bc:00,,,,1,,
4/14/2013 16:47,00:13:a2:00:40:8c:bc:00,,,,1,,
4/14/2013 16:47,00:13:a2:00:40:8c:bc:00,,,,1,,
4/14/2013 16:47,00:13:a2:00:40:8c:bc:00,,,,1,,
4/14/2013 16:47,00:13:a2:00:40:8c:bc:00,,,,1,,
4/14/2013 16:47,00:13:a2:00:40:8c:bc:00,,,,1,,
4/14/2013 16:47,00:13:a2:00:40:8c:bc:00,,,,1,,
4/14/2013 16:47,00:13:a2:00:40:8c:bc:00,,,,1,,
4/14/2013 16:47,00:13:a2:00:40:8c:bc:00,,,,1,,
4/14/2013 16:47,00:13:a2:00:40:8c:bc:00,,,,1,,
4/14/2013 16:47,00:13:a2:00:40:8c:bc:00,,,,1,,
4/14/2013 16:47,00:13:a2:00:40:8c:bc:00,,,,1,,
4/14/2013 16:47,00:13:a2:00:40:8c:bc:00,,,,1,,
4/14/2013 16:47,00:13:a2:00:40:8c:bc:00,,,,1,,
4/14/2013 16:47,00:13:a2:00:40:8c:bc:00,,,,1,,
4/14/2013 16:47,00:13:a2:00:40:8c:bc:00,,,,1,,
4/14/2013 16:47,00:13:a2:00:40:89:d6:0b,1,,,,,
4/14/2013 16:47,00:13:a2:00:40:79:c2:16,,,1,,,
4/14/2013 16:47,00:13:a2:00:40:89:d6:0b,1,,,,,
4/14/2013 16:47,00:13:a2:00:40:8c:bc:00,,,,1,,
4/14/2013 16:48,00:13:a2:00:40:89:d6:0b,1,,,,,
4/14/2013 16:48,00:13:a2:00:40:89:d6:0b,1,,,,,
4/14/2013 16:48,00:13:a2:00:40:a4:d7:1d,,,,,,1
4/14/2013 16:48,00:13:a2:00:40:8c:bc:00,,,,1,,
4/14/2013 16:48,00:13:a2:00:40:a0:97:e5,,,,,1,
4/14/2013 16:48,00:13:a2:00:40:79:c2:16,,,1,,,
4/14/2013 16:48,00:13:a2:00:40:8c:bc:00,,,,1,,
4/14/2013 16:48,00:13:a2:00:40:8c:bc:00,,,,1,,
4/14/2013 16:48,00:13:a2:00:40:79:c2:16,,,1,,,
4/14/2013 16:49,00:13:a2:00:40:79:c2:16,,,1,,,
4/14/2013 16:49,00:13:a2:00:40:8c:bc:00,,,,1,,
4/14/2013 16:49,00:13:a2:00:40:8c:bc:00,,,,1,,
4/14/2013 16:49,00:13:a2:00:40:8c:bc:00,,,,1,,
4/14/2013 16:49,00:13:a2:00:40:8c:bc:00,,,,1,,
4/14/2013 16:49,00:13:a2:00:40:8c:bc:00,,,,1,,
4/14/2013 16:49,00:13:a2:00:40:a4:d7:1d,,,,,,1
4/14/2013 16:49,00:13:a2:00:40:a4:d7:1d,,,,,,1
4/14/2013 16:49,00:13:a2:00:40:8c:bc:00,,,,1,,
4/14/2013 16:49,00:13:a2:00:40:8c:bc:00,,,,1,,
4/14/2013 16:49,00:13:a2:00:40:89:d6:0b,1,,,,,
4/14/2013 16:49,00:13:a2:00:40:a4:d7:1d,,,,,,1
4/14/2013 16:50,00:13:a2:00:40:8c:bc:00,,,,1,,
4/14/2013 16:50,00:13:a2:00:40:8c:bc:00,,,,1,,
4/14/2013 16:50,00:13:a2:00:40:8c:bc:00,,,,1,,
4/14/2013 16:50,00:13:a2:00:40:8c:bc:00,,,,1,,
4/14/2013 16:50,00:13:a2:00:40:8c:bc:00,,,,1,,
4/14/2013 16:50,00:13:a2:00:40:8c:bc:00,,,,1,,
4/14/2013 16:50,00:13:a2:00:40:8c:bc:00,,,,1,,
4/14/2013 16:50,00:13:a2:00:40:8c:bc:00,,,,1,,
4/14/2013 16:50,00:13:a2:00:40:8c:bc:00,,,,1,,
4/14/2013 16:50,00:13:a2:00:40:8c:bc:00,,,,1,,
4/14/2013 16:50,00:13:a2:00:40:a4:d7:1d,,,,,,1
4/14/2013 16:50,00:13:a2:00:40:a4:d7:1d,,,,,,1
4/14/2013 16:50,00:13:a2:00:40:a4:d7:1d,,,,,,1
4/14/2013 16:50,00:13:a2:00:40:8c:bc:00,,,,1,,
4/14/2013 16:50,00:13:a2:00:40:8c:bc:00,,,,1,,
4/14/2013 16:50,00:13:a2:00:40:8c:bc:00,,,,1,,
4/14/2013 16:50,00:13:a2:00:40:8c:bc:00,,,,1,,
4/14/2013 16:50,00:13:a2:00:40:8c:bc:00,,,,1,,
4/14/2013 16:50,00:13:a2:00:40:8c:bc:00,,,,1,,
4/14/2013 16:50,00:13:a2:00:40:8c:bc:00,,,,1,,
4/14/2013 16:50,00:13:a2:00:40:8c:bc:00,,,,1,,
4/14/2013 16:50,00:13:a2:00:40:8c:bc:00,,,,1,,
4/14/2013 16:50,00:13:a2:00:40:8c:bc:00,,,,1,,
4/14/2013 16:50,00:13:a2:00:40:8c:bc:00,,,,1,,
4/14/2013 16:50,00:13:a2:00:40:8c:bc:00,,,,1,,
4/14/2013 16:50,00:13:a2:00:40:8c:bc:00,,,,1,,
4/14/2013 16:50,00:13:a2:00:40:8c:bc:00,,,,1,,
4/14/2013 16:51,00:13:a2:00:40:89:d6:0b,1,,,,,
4/14/2013 16:51,00:13:a2:00:40:89:d6:0b,1,,,,,
4/14/2013 16:51,00:13:a2:00:40:8c:bc:00,,,,1,,
4/14/2013 16:51,00:13:a2:00:40:8c:bc:00,,,,1,,
4/14/2013 16:51,00:13:a2:00:40:8c:bc:00,,,,1,,
4/14/2013 16:51,00:13:a2:00:40:8c:bc:00,,,,1,,
4/14/2013 16:51,00:13:a2:00:40:8c:bc:00,,,,1,,
4/14/2013 16:51,00:13:a2:00:40:a0:97:e5,,,,,1,
4/14/2013 16:51,00:13:a2:00:40:8c:bc:00,,,,1,,
4/14/2013 16:51,00:13:a2:00:40:8c:bc:00,,,,1,,
4/14/2013 16:51,00:13:a2:00:40:8c:bc:00,,,,1,,
4/14/2013 16:51,00:13:a2:00:40:a4:d7:1d,,,,,,1
4/14/2013 16:51,00:13:a2:00:40:a4:d7:1d,,,,,,1
4/14/2013 16:51,00:13:a2:00:40:a4:d7:1d,,,,,,1
4/14/2013 16:51,00:13:a2:00:40:a0:97:e5,,,,,1,
4/14/2013 16:51,00:13:a2:00:40:a0:97:e5,,,,,1,
4/14/2013 16:51,00:13:a2:00:40:a0:97:e5,,,,,1,
4/14/2013 16:52,00:13:a2:00:40:89:d6:0b,1,,,,,
4/14/2013 16:52,00:13:a2:00:40:a0:97:e5,,,,,1,
4/14/2013 16:52,00:13:a2:00:40:79:c2:16,,,1,,,
4/14/2013 16:52,00:13:a2:00:40:79:c2:16,,,1,,,
4/14/2013 16:52,00:13:a2:00:40:a0:97:e5,,,,,1,
4/14/2013 16:52,00:13:a2:00:40:a4:d7:1d,,,,,,1
4/14/2013 16:52,00:13:a2:00:40:a4:d7:1d,,,,,,1
4/14/2013 16:52,00:13:a2:00:40:a4:d7:1d,,,,,,1
4/14/2013 16:53,00:13:a2:00:40:a4:d7:1d,,,,,,1
4/14/2013 16:53,00:13:a2:00:40:a4:d7:1d,,,,,,1
4/14/2013 16:53,00:13:a2:00:40:a0:97:e5,,,,,1,
4/14/2013 16:53,00:13:a2:00:40:79:c2:16,,,1,,,
4/14/2013 16:53,00:13:a2:00:40:a4:d7:1d,,,,,,1
4/14/2013 16:53,00:13:a2:00:40:89:d6:0b,1,,,,,
4/14/2013 16:54,00:13:a2:00:40:8b:48:8c,,1,,,,
4/14/2013 16:54,00:13:a2:00:40:8c:bc:00,,,,1,,
4/14/2013 16:54,00:13:a2:00:40:8c:bc:00,,,,1,,
4/14/2013 16:54,00:13:a2:00:40:8c:bc:00,,,,1,,
4/14/2013 16:54,00:13:a2:00:40:8c:bc:00,,,,1,,
4/14/2013 16:54,00:13:a2:00:40:8c:bc:00,,,,1,,
4/14/2013 16:54,00:13:a2:00:40:a0:97:e5,,,,,1,
4/14/2013 16:54,00:13:a2:00:40:a4:d7:1d,,,,,,1
4/14/2013 16:54,00:13:a2:00:40:a4:d7:1d,,,,,,1
4/14/2013 16:54,00:13:a2:00:40:89:d6:0b,1,,,,,
4/14/2013 16:55,00:13:a2:00:40:a4:d7:1d,,,,,,1
4/14/2013 16:55,00:13:a2:00:40:a4:d7:1d,,,,,,1
4/14/2013 16:55,00:13:a2:00:40:89:d6:0b,1,,,,,
4/14/2013 16:55,00:13:a2:00:40:a4:d7:1d,,,,,,1
4/14/2013 16:55,00:13:a2:00:40:89:d6:0b,1,,,,,
4/14/2013 16:55,00:13:a2:00:40:a4:d7:1d,,,,,,1
4/14/2013 16:55,00:13:a2:00:40:a4:d7:1d,,,,,,1
4/14/2013 16:55,00:13:a2:00:40:a4:d7:1d,,,,,,1
4/14/2013 16:55,00:13:a2:00:40:a4:d7:1d,,,,,,1
4/14/2013 16:55,00:13:a2:00:40:a4:d7:1d,,,,,,1
4/14/2013 16:55,00:13:a2:00:40:8b:48:8c,,1,,,,
4/14/2013 16:55,00:13:a2:00:40:a4:d7:1d,,,,,,1
4/14/2013 16:55,00:13:a2:00:40:89:d6:0b,1,,,,,
4/14/2013 16:56,00:13:a2:00:40:89:d6:0b,1,,,,,
4/14/2013 16:56,00:13:a2:00:40:8b:48:8c,,1,,,,
4/14/2013 16:56,00:13:a2:00:40:8b:48:8c,,1,,,,
4/14/2013 16:56,00:13:a2:00:40:8b:48:8c,,1,,,,
4/14/2013 16:56,00:13:a2:00:40:8b:48:8c,,1,,,,
4/14/2013 16:56,00:13:a2:00:40:8b:48:8c,,1,,,,
4/14/2013 16:56,00:13:a2:00:40:8b:48:8c,,1,,,,
4/14/2013 16:56,00:13:a2:00:40:8b:48:8c,,1,,,,
4/14/2013 16:56,00:13:a2:00:40:8b:48:8c,,1,,,,
4/14/2013 16:56,00:13:a2:00:40:8b:48:8c,,1,,,,
4/14/2013 16:56,00:13:a2:00:40:8b:48:8c,,1,,,,
4/14/2013 16:56,00:13:a2:00:40:a0:97:e5,,,,,1,
4/14/2013 16:57,00:13:a2:00:40:a0:97:e5,,,,,1,
4/14/2013 16:57,00:13:a2:00:40:a0:97:e5,,,,,1,
4/14/2013 16:57,00:13:a2:00:40:a4:d7:1d,,,,,,1
4/14/2013 16:57,00:13:a2:00:40:a4:d7:1d,,,,,,1
4/14/2013 16:57,00:13:a2:00:40:a4:d7:1d,,,,,,1
4/14/2013 16:57,00:13:a2:00:40:a4:d7:1d,,,,,,1
4/14/2013 16:57,00:13:a2:00:40:a4:d7:1d,,,,,,1
4/14/2013 16:58,00:13:a2:00:40:8b:48:8c,,1,,,,
4/14/2013 16:58,00:13:a2:00:40:8b:48:8c,,1,,,,
4/14/2013 16:58,00:13:a2:00:40:8b:48:8c,,1,,,,
4/14/2013 16:58,00:13:a2:00:40:8b:48:8c,,1,,,,
4/14/2013 16:58,00:13:a2:00:40:8b:48:8c,,1,,,,
4/14/2013 16:58,00:13:a2:00:40:8b:48:8c,,1,,,,
4/14/2013 16:58,00:13:a2:00:40:89:d6:0b,1,,,,,
4/14/2013 16:58,00:13:a2:00:40:89:d6:0b,1,,,,,
4/14/2013 16:58,00:13:a2:00:40:a0:97:e5,,,,,1,
4/14/2013 16:58,00:13:a2:00:40:8c:bc:00,,,,1,,
4/14/2013 16:58,00:13:a2:00:40:8c:bc:00,,,,1,,
4/14/2013 16:59,00:13:a2:00:40:8c:bc:00,,,,1,,
4/14/2013 16:59,00:13:a2:00:40:8c:bc:00,,,,1,,
4/14/2013 16:59,00:13:a2:00:40:8c:bc:00,,,,1,,
4/14/2013 16:59,00:13:a2:00:40:79:c2:16,,,1,,,
4/14/2013 16:59,00:13:a2:00:40:89:d6:0b,1,,,,,
4/14/2013 16:59,00:13:a2:00:40:89:d6:0b,1,,,,,
4/14/2013 16:59,00:13:a2:00:40:89:d6:0b,1,,,,,
4/14/2013 17:00,00:13:a2:00:40:8b:48:8c,,1,,,,
4/14/2013 17:00,00:13:a2:00:40:8b:48:8c,,1,,,,
4/14/2013 17:00,00:13:a2:00:40:89:d6:0b,1,,,,,
4/14/2013 17:00,00:13:a2:00:40:89:d6:0b,1,,,,,
4/14/2013 17:00,00:13:a2:00:40:89:d6:0b,1,,,,,
4/14/2013 17:00,00:13:a2:00:40:89:d6:0b,1,,,,,
4/14/2013 17:00,00:13:a2:00:40:8b:48:8c,,1,,,,
4/14/2013 17:00,00:13:a2:00:40:8b:48:8c,,1,,,,
4/14/2013 17:00,00:13:a2:00:40:8b:48:8c,,1,,,,
4/14/2013 17:00,00:13:a2:00:40:8b:48:8c,,1,,,,
4/14/2013 17:00,00:13:a2:00:40:8b:48:8c,,1,,,,
4/14/2013 17:00,00:13:a2:00:40:8b:48:8c,,1,,,,
4/14/2013 17:00,00:13:a2:00:40:8b:48:8c,,1,,,,
4/14/2013 17:00,00:13:a2:00:40:8b:48:8c,,1,,,,
4/14/2013 17:00,00:13:a2:00:40:8b:48:8c,,1,,,,
4/14/2013 17:00,00:13:a2:00:40:89:d6:0b,1,,,,,
4/14/2013 17:00,00:13:a2:00:40:8b:48:8c,,1,,,,
4/14/2013 17:00,00:13:a2:00:40:89:d6:0b,1,,,,,
4/14/2013 17:00,00:13:a2:00:40:8b:48:8c,,1,,,,
4/14/2013 17:00,00:13:a2:00:40:89:d6:0b,1,,,,,
4/14/2013 17:00,00:13:a2:00:40:8b:48:8c,,1,,,,
4/14/2013 17:00,00:13:a2:00:40:8b:48:8c,,1,,,,
4/14/2013 17:00,00:13:a2:00:40:8b:48:8c,,1,,,,
4/14/2013 17:01,00:13:a2:00:40:8b:48:8c,,1,,,,
4/14/2013 17:01,00:13:a2:00:40:8b:48:8c,,1,,,,
4/14/2013 17:01,00:13:a2:00:40:a0:97:e5,,,,,1,
4/14/2013 17:01,00:13:a2:00:40:89:d6:0b,1,,,,,
4/14/2013 17:01,00:13:a2:00:40:8b:48:8c,,1,,,,
4/14/2013 17:01,00:13:a2:00:40:8b:48:8c,,1,,,,
4/14/2013 17:01,00:13:a2:00:40:8b:48:8c,,1,,,,
4/14/2013 17:01,00:13:a2:00:40:8b:48:8c,,1,,,,
4/14/2013 17:01,00:13:a2:00:40:8b:48:8c,,1,,,,
4/14/2013 17:01,00:13:a2:00:40:8b:48:8c,,1,,,,
4/14/2013 17:01,00:13:a2:00:40:a0:97:e5,,,,,1,
4/14/2013 17:01,00:13:a2:00:40:8b:48:8c,,1,,,,
4/14/2013 17:01,00:13:a2:00:40:8b:48:8c,,1,,,,
4/14/2013 17:01,00:13:a2:00:40:8b:48:8c,,1,,,,
4/14/2013 17:01,00:13:a2:00:40:8b:48:8c,,1,,,,
4/14/2013 17:01,00:13:a2:00:40:8b:48:8c,,1,,,,
4/14/2013 17:01,00:13:a2:00:40:8b:48:8c,,1,,,,
4/14/2013 17:01,00:13:a2:00:40:8b:48:8c,,1,,,,
4/14/2013 17:01,00:13:a2:00:40:8b:48:8c,,1,,,,
4/14/2013 17:01,00:13:a2:00:40:8b:48:8c,,1,,,,
4/14/2013 17:01,00:13:a2:00:40:8c:bc:00,,,,1,,
4/14/2013 17:01,00:13:a2:00:40:8b:48:8c,,1,,,,
4/14/2013 17:01,00:13:a2:00:40:8b:48:8c,,1,,,,
4/14/2013 17:01,00:13:a2:00:40:8b:48:8c,,1,,,,
4/14/2013 17:01,00:13:a2:00:40:8b:48:8c,,1,,,,
4/14/2013 17:01,00:13:a2:00:40:8b:48:8c,,1,,,,
4/14/2013 17:01,00:13:a2:00:40:8b:48:8c,,1,,,,
